case_id,case_code,case_name,case_type,confidence_level,vendor_id,vendor_name,sector,year_window,year_start,year_end,has_institution_filter,total_contracts,in_window_contracts,out_window_contracts,noise_pct,total_value_mxn,in_window_value_mxn,out_window_value_mxn
38,GRUPO_ZOHMEX_SEDATU_CONFLICT_2023,Grupo Zohmex SA de CV — SEDATU Construction Conflict of Interest (ASF 2024),conflict_of_interest,medium,254344,"GRUPO ZOHMEX, S.A DE C.V.",Infraestructura,2020-2024,2020,2024,no,7,6,1,14.3,330100894.11,311017232.32,19083661.79
39,ADIBSA_CONSTRUCCIONES_SEDATU_2023,ADIBSA Construcciones SA de CV — SEDATU Construction Contract (2023),procurement_fraud,low,267054,ADIBSA CONSTRUCCIONES SA DE CV,Infraestructura,2023-2023,2023,2023,no,1,0,1,100.0,129324732.8,0.0,129324732.8
46,COMERCIALIZADORA_REALZA_BIENESTAR_2019,Comercializadora Realza SA de CV — Secretaria de Bienestar 629M Same-Day Threshold Splitting,bid_rigging,high,236890,COMERCIALIZADORA REALZA SA DE CV,Trabajo,2019-2019,2019,2019,no,5,4,1,20.0,628911124.2,628845000.0,66124.2
47,GRUPO_FARMACEUTICO_SIGMUN_BIRMEX_2024,Grupo Farmaceutico Sigmun SA de CV — BIRMEX Sole-Source 709M MXN (2024),overpricing,medium,306926,GRUPO FARMACEUTICO SIGMUN SA DE CV,Salud,2024-2024,2024,2024,no,5,4,1,20.0,709351414.71,705512414.71,3839000.0
107,OPERBES_ISSSTE_TELECOM_MONOPOLY,"Operbes SA de CV — ISSSTE/SAT Telecom Monopoly 11.1B (62%DA, including 1.64B emergency DA)",monopoly,medium,38555,OPERBES SA DE CV,Hacienda,2010-2025,2010,2025,no,302,301,1,0.3,11107541600.61,11103165102.69,4376497.92
117,ESTUDIOS_AZTECA_GOVT_ADVERTISING_DA,Estudios Azteca SA de CV — 5.65B Government TV Advertising at 99.8%DA (2010-2021),monopoly,medium,45436,ESTUDIOS AZTECA SA DE CV,Hacienda,2010-2021,2010,2021,no,491,490,1,0.2,5816330831.08,5815330967.34,999863.74
151,CURRIE_BROWN_ISSSTE_SUPERVISION_MEGACONTRATO,Currie & Brown Mexico ISSSTE 25.8B Supervision Megacontract 2022,overpricing,high,126642,CURRIE & BROWN - MEXICO SA DE CV,Infraestructura,2015-2025,2015,2025,no,7,6,1,14.3,25897403251.92,25896203251.92,1200000.0
158,CENEVAL_SEP_EVALUACION_MONOPOLIO_100DA,CENEVAL Education Evaluation Monopoly 100%DA SEP/USICAMM - 3.98B,monopoly,medium,46571,CENTRO NACIONAL DE EVALUACION PARA LA EDUCACION SUPERIOR,Educacion,2010-2025,2010,2025,no,147,146,1,0.7,3977458269.86,3977439976.76,18293.1
158,CENEVAL_SEP_EVALUACION_MONOPOLIO_100DA,CENEVAL Education Evaluation Monopoly 100%DA SEP/USICAMM - 3.98B,monopoly,medium,46571,CENTRO NACIONAL DE EVALUACION PARA LA EDUCACION SUPERIOR,Educacion,2010-2025,2010,2025,no,147,146,1,0.7,3977458269.86,3977439976.76,18293.1
161,TECNOPROGRAMACION_HUMANA_ISSSTE_FGR_IT_DA,Tecnoprogramacion Humana ISSSTE-FGR IT Managed Services 57%DA - 5.31B,procurement_fraud,high,44923,TECNOPROGRAMACION HUMANA ESP EN SISTEMAS OPERATIVOS SA DE CV,Gobernacion,2010-2025,2010,2025,no,80,79,1,1.2,5423607316.1,5423442737.0,164579.1
161,TECNOPROGRAMACION_HUMANA_ISSSTE_FGR_IT_DA,Tecnoprogramacion Humana ISSSTE-FGR IT Managed Services 57%DA - 5.31B,procurement_fraud,high,44923,TECNOPROGRAMACION HUMANA ESP EN SISTEMAS OPERATIVOS SA DE CV,Gobernacion,2010-2025,2010,2025,no,80,79,1,1.2,5423607316.1,5423442737.0,164579.1
162,DICONSA_RING_COMPLETION_MOLINERA_CORONA_MASECA,DICONSA Ring Completion: Molinera 3.04B + La Corona 2.70B + Maseca 2.66B (8.40B total),procurement_fraud,medium,45219,MOLINERA DE MEXICO SA DE CV,Agricultura,2005-2025,2005,2025,no,9748,9747,1,0.0,2954113219.31,2954079564.31,33655.0
162,DICONSA_RING_COMPLETION_MOLINERA_CORONA_MASECA,DICONSA Ring Completion: Molinera 3.04B + La Corona 2.70B + Maseca 2.66B (8.40B total),procurement_fraud,medium,45219,MOLINERA DE MEXICO SA DE CV,Agricultura,2005-2025,2005,2025,no,9748,9747,1,0.0,2954113219.31,2954079564.31,33655.0
173,OCEANOGRAFIA_PEMEX_FULL_SCALE_22B,Oceanografia PEMEX Full Scale 22.46B — Banamex Fraud Expansion (50 contracts),procurement_fraud,high,8362,"OCEANOGRAFIA, S.A.",Energia,2005-2014,2005,2014,no,2,1,1,50.0,725398196.57,238413619.57,486984577.0
176,SOFTTEK_IMSS_IT_CONTINUIDAD_DA,Softtek Servicios y Tecnologia IMSS IT Continuidad Operativa 100%DA - 1.08B,monopoly,high,164798,SOFTTEK SERVICIOS Y TECNOLOGIA SA DE CV,Tecnologia,2018-2025,2018,2025,no,5,4,1,20.0,1082867738.6,1071617738.91,11249999.69
177,MABE_SEDENA_ELECTRODOMESTICOS_DA,MABE SEDENA Electrodomesticos Social Program DA 100%DA - 1.33B,procurement_fraud,medium,112386,"MABE, S.A. DE C.V.",Defensa,2020-2022,2020,2022,no,5,4,1,20.0,1330518343.5,1317478379.0,13039964.5
195,KOLTOV_POLICIA_FEDERAL_HOSPEDAJE_ALIMENTACION_DA,Kol-Tov SA de CV Federal Police Hotel/Food Services 100%DA - 1.64B,monopoly,high,178862,"KOL-TOV, S.A. DE C.V.",Gobernacion,2017-2025,2017,2025,no,7,6,1,14.3,1643932762.14,1581427659.9,62505102.24
200,TURISMO_CONVENCIONES_SRE_HACIENDA_HOSPEDAJE_DA,Turismo y Convenciones SA de CV SRE/SHCP Hospitality Services 79%DA - 1.58B,monopoly,medium,40514,"TURISMO Y CONVENCIONES, S.A. DE C.V.",Hacienda,2010-2025,2010,2025,no,227,226,1,0.4,1579518895.14,1578810053.4,708841.74
223,DICONSA_UNIVERSIDAD_INTERMEDIARIA_ESTAFA_VARIANTE,DICONSA university intermediary network: La Estafa Maestra variant using public tech institutes as pass-through for 1.4B,ghost_company,high,88639,INSTITUTO TECNOLOGICO SUPERIOR DE COSAMALOAPAN,Hacienda,2013-2020,2013,2020,no,14,13,1,7.1,281405627.76,280805627.76,600000.0
270,LABS_REGIONALES_IMSS_LEON_RAAM_SOBREPRECIO_CONCENTRACION,Analisis Clinicos de Leon + Lab RAAM Sahuayo - Laboratorios Regionales Capturan IMSS/ISSSTE 3.3B,overpricing,medium,14066,"ANALISIS CLINICOS DE LEON, S.A. DE C.V.",Salud,2005-2025,2005,2025,no,10,9,1,10.0,962000024.92,961997154.92,2870.0
284,SCONTINUIDAD_LATAM_IPICYT_DATA_CENTER_DA,SContinuidad LATAM Data Center DA at IPICYT,IT monopoly,medium,218413,SCONTINUIDAD LATAM SA DE CV,Hacienda,2019-2025,2019,2025,no,23,22,1,4.3,2008718091.93,2008411648.05,306443.88
300,CONSORCIO_CONTINENTAL_SINGLE_BID_SCT_MICH,"Consorcio Continental — 100% Single-Bid en Licitaciones SIOP Michoacan (1.13B, 2015-2025)",bid_rigging,medium,124162,CONSORCIO CONTINENTAL DE INFRAESTRUCTURA,Infraestructura,2015-2025,2015,2025,no,16,15,1,6.2,1127016494.68,1092987560.18,34028934.5
362,TECNICOS_CHIAPAS_CARRETERAS_22YR,Técnicos Especializados de Chiapas — Concentración Carreteras 22 Años,concentrated_monopoly,medium,16324,TECNICOS ESPECIALIZADOS DE CHIAPAS S.A. DE C.V.,Infraestructura,2005-2025,2005,2025,no,109,108,1,0.9,6207650074.32,6206401343.75,1248730.57
383,COMERCIALIZADORA_ELECTRICA_GDL_CFE,Comercializadora Eléctrica de Guadalajara - Concentración CFE,institution_capture,medium,92745,COMERCIALIZADORA ELECTRICA DE GUADALAJARA,Energia,2011-2020,2011,2020,no,6,5,1,16.7,258377054.22,258327046.22,50008.0
737,CASE-737,GRUPO ESPECIALIZADO SEGURIDAD PRIVADA DIMAC - Manzanillo Port SB Security Capture,bid_rigging,low,98857,GRUPO ESPECIALIZADO EN SEGURIDAD PRIVADA DIMAC SA DE CV,Infraestructura,2016-2025,2016,2025,no,13,12,1,7.7,563373874.18,563325874.18,48000.0
739,CASE-739,SYE SOFTWARE SAT SDMA IT Monopoly,monopoly,medium,134706,SYE SOFTWARE SA DE CV,Hacienda,2017-2025,2017,2025,no,18,17,1,5.6,2568538032.71,2561494182.71,7043850.0
745,CASE-745,ETMN DA capture at Telecomunicaciones de Mexico,direct_award_abuse,medium,36771,"ETMN, S.A. DE C.V.",Tecnologia,2014-2021,2014,2021,no,9,8,1,11.1,258647176.6,258637339.73,9836.87
747,CASE-747,NORTH AMERICAN SOFTWARE single-bid IT monopoly,bid_rigging,medium,17515,"NORTH AMERICAN SOFTWARE, S.A.P.I., DE C.V.",Tecnologia,2005-2013,2005,2013,no,11,10,1,9.1,236317149.22,233556190.75,2760958.47
766,CASE-766,DRAGAMEX Port Authority Dredging Single-Bid Pattern,bid_rigging,medium,81700,DRAGAMEX,Infraestructura,2010-2018,2010,2018,no,21,20,1,4.8,1623747615.14,1523326353.4,100421261.74
770,CASE-770,IMSS/ISSSTE Pharma DA Saturation - Amarox Pharma,institutional_capture,medium,229401,"AMAROX PHARMA, S.A. DE C.V.",Salud,2019-2025,2019,2025,no,365,364,1,0.3,885211992.33,825625712.33,59586280.0
772,CASE-772,PEMEX Footwear SB+DA Capture (Ten Pac),institutional_capture,medium,15615,"INTERNACIONAL DE CALZADO TEN PAC, S.A. DE C.V.",Energia,2005-2013,2005,2013,no,85,84,1,1.2,369980126.66,359531771.66,10448355.0
815,CASE-815,CFE Electrical Substation Capture — Quimica Apollo,institutional_capture,medium,70277,QUIMICA APOLLO,Energia,2010-2017,2010,2017,no,26,25,1,3.8,3427091216.73,3028325007.27,398766209.46
824,CASE-824,CFE Footwear Single-Bid Capture — Grupo Calzado Industrial,single_bid_capture,medium,64384,GRUPO EMPRESARIAL CALZADO INDUSTRIAL DE MEXICO SA DE CV,Energia,2010-2017,2010,2017,no,36,35,1,2.8,711519272.15,711425532.15,93740.0
835,CASE-835,Constructora JBE - IMSS 313M Single-Bid Construction Capture (2016),institutional_capture,medium,128330,CONSTRUCTORA JBE SA DE CV,Educacion,2016-2016,2016,2016,no,5,4,1,20.0,314635345.77,314385345.77,250000.0
868,CASE-868,IMEHI de Mexico - Salvador Zubiran Overpriced Inv3 598M (2018),overpricing,medium,188125,IMEHI DE MEXICO S DE RL DE CV,Salud,2018-2018,2018,2018,no,2,1,1,50.0,600560372.76,598650000.0,1910372.76
947,CASE-947,CINVESTAV Research Center Direct Award Supply Capture - Agroreyvi,institutional_capture,medium,41330,"AGROREYVI, S.A. DE C.V.",Educacion,2010-2024,2010,2024,no,249,248,1,0.4,202074208.08,202013899.08,60309.0
951,CASE-951,Nuevo Leon State Infrastructure Single-Bid Capture - Arquitectura Saenz,single_bid_capture,high,38422,"ARQUITECTURA CONSTRUCTIVA SAENZ, S.A. DE C.V.",Infraestructura,2010-2015,2010,2015,no,15,14,1,6.7,617078976.78,613282358.34,3796618.44
952,CASE-952,National Health Institute HVAC Direct Award Capture - Climatizacion Especializada,institutional_capture,medium,140404,CLIMATIZACION ESPECIALIZADA DEL NORESTE SA DE CV,Salud,2015-2024,2015,2024,no,68,67,1,1.5,311624119.26,306756819.01,4867300.25
955,CASE-955,FONACOT Workers Fund IT Direct Award Capture - CIFO Technologies,institutional_capture,high,138828,CIFO TECHNOLOGIES SA DE CV,Infraestructura,2015-2019,2015,2019,no,5,4,1,20.0,262965753.22,260485753.22,2480000.0
960,CASE-960,CAPUFE and SCT Road Infrastructure Single-Bid Capture - Maggsa Constructora,single_bid_capture,high,32995,"MAGGSA CONSTRUCTORA, S.A. DE C.V.",Infraestructura,2007-2022,2007,2022,no,23,22,1,4.3,963577903.82,961294002.3,2283901.52
963,CASE-963,Federal Ministry Telecom Multi-Capture - Toptel,institutional_capture,high,21269,TOPTEL S DE RL DE CV,Gobernacion,2005-2014,2005,2014,no,25,24,1,4.0,929147361.76,928934305.76,213056.0
983,CASE-983,CONAGUA and IPN Infrastructure 100% SB Capture - Constructora Wongpec,single_bid_capture,high,14706,"CONSTRUCTORA WONGPEC, S.A. DE C.V.",Infraestructura,2005-2015,2005,2015,no,12,11,1,8.3,296948377.99,293207777.19,3740600.8
1002,CASE-1002,Federal and State Road Infrastructure 100% SB Capture - Grupo Construcciones Planificadas,single_bid_capture,high,87100,GRUPO CONSTRUCCIONES PLANIFICADAS,Infraestructura,2012-2020,2012,2020,no,18,17,1,5.6,1076933938.88,1065115715.77,11818223.11
1008,CASE-1008,Federal Roads and Toll Authority 99% SB Capture - Infraestructura del Golfo,single_bid_capture,high,21069,INFRAESTRUCTURA  DEL  GOLFO  S.A.  DE C.V.,Infraestructura,2005-2021,2005,2021,no,81,80,1,1.2,938742145.83,915414314.92,23327830.91
1019,CASE-1019,SEDATU Housing Ministry Non-Competitive Capture - Constructora Sogu,institutional_capture,high,34359,"CONSTRUCTORA SOGU, S.A. DE C.V",Infraestructura,2010-2024,2010,2024,no,24,23,1,4.2,425371888.19,419734700.26,5637187.93
1027,CASE-1027,Agricultural Statistics Agency and Cancer Institute SB Mismatch - Sinergia Servicios,ghost_company,high,203404,SINERGIA SERVICIOS DE PLANIFICACION EMPRESARIAL SA DE CV,Salud,2019-2024,2019,2024,no,23,22,1,4.3,327612190.06,325801845.23,1810344.83
1038,CASE-1038,CFE Electricity Commission 79% DA Electrical Materials Capture - Tecnica en Materiales Electricos,institutional_capture,high,39155,TECNICA EN MATERIALES ELECTRICOS S.A. DE C.V.,Energia,2009-2016,2009,2016,no,76,75,1,1.3,217922109.14,217698467.46,223641.68
1050,CASE-1050,"Agriculture, Transport and Sonora 100% SB Multi-Agency Capture - Deproyco",single_bid_capture,high,72082,DEPROYCO SA DE CV,Infraestructura,2010-2024,2010,2024,no,15,14,1,6.7,431153846.29,419563106.43,11590739.86
1053,CASE-1053,Sinaloa Port Authority and Fisheries Agency SB Capture - Marurbed Constructora,single_bid_capture,high,66757,MARURBED CONSTRUCTORA SA DE CV,Infraestructura,2007-2023,2007,2023,no,17,16,1,5.9,402200149.66,390381657.59,11818492.07
1055,CASE-1055,Federal Roads and Puebla 97% SB Infrastructure Capture - Grupo Constructor Angelo Mixteco,single_bid_capture,high,41996,"GRUPO CONSTRUCTOR ANGELO MIXTECO, S.A. DE C.V.",Infraestructura,2009-2022,2009,2022,no,61,60,1,1.6,296237193.55,285390698.35,10846495.2
5,SEGALMEX,Segalmex Food Distribution Fraud,procurement_fraud,high,287011,"ALMACENES Y SERVICIOS SANTAROSA, S.A DE C.V.",Agricultura,2019-2023,2019,2023,no,1,1,0,0.0,186320000.0,186320000.0,0.0
5,SEGALMEX,Segalmex Food Distribution Fraud,procurement_fraud,high,246798,PROFESIONAL BRIGHT XRW SA DE CV,Agricultura,2019-2023,2019,2023,no,1,1,0,0.0,199500000.0,199500000.0,0.0
5,SEGALMEX,Segalmex Food Distribution Fraud,procurement_fraud,high,286925,AGRICOLA TERRO CULTIVOS S.P.R DE R.I,Agricultura,2019-2023,2019,2023,no,1,1,0,0.0,386212050.0,386212050.0,0.0
5,SEGALMEX,Segalmex Food Distribution Fraud,procurement_fraud,high,267977,PNPDMI SA DE CV,Educacion,2019-2023,2019,2023,no,12,12,0,0.0,1359511889.14,1359511889.14,0.0
5,SEGALMEX,Segalmex Food Distribution Fraud,procurement_fraud,high,262050,"SOLUCIONES INTEGRALES AL TRANSPORTE, LOGISTICA, OPERACIONES Y MANTENIMIENTO SA DE CV",Agricultura,2019-2023,2019,2023,no,1,1,0,0.0,500000000.0,500000000.0,0.0
5,SEGALMEX,Segalmex Food Distribution Fraud,procurement_fraud,high,242977,"FRUVERLOZ, S.A. DE C.V.",Agricultura,2019-2023,2019,2023,no,1,1,0,0.0,271200000.0,271200000.0,0.0
11,INFRASTRUCTURE_FRAUD_NETWORK,Infrastructure Procurement Fraud Network,procurement_fraud,high,258499,ICA CONSTRUCTORA SA DE CV,Infraestructura,2008-2025,2008,2025,no,16,16,0,0.0,44477624119.74,44477624119.74,0.0
11,INFRASTRUCTURE_FRAUD_NETWORK,Infrastructure Procurement Fraud Network,procurement_fraud,high,48064,COCONAL  SAPI DE CV,Infraestructura,2008-2025,2008,2025,no,100,100,0,0.0,30634325898.65,30634325898.65,0.0
11,INFRASTRUCTURE_FRAUD_NETWORK,Infrastructure Procurement Fraud Network,procurement_fraud,high,104322,"COCONAL, S.A.P.I. DE C.V.",Infraestructura,2008-2025,2008,2025,no,13,13,0,0.0,9762037371.54,9762037371.54,0.0
11,INFRASTRUCTURE_FRAUD_NETWORK,Infrastructure Procurement Fraud Network,procurement_fraud,high,108513,MOTA-ENGIL MEXICO SA DE CV,Infraestructura,2008-2025,2008,2025,no,18,18,0,0.0,30103330105.87,30103330105.87,0.0
20,ETHOMEDICAL_MEDICINE_OVERPRICING,IMSS Overpriced Medicines — Ethomedical Network,overpricing,high,158864,ETHOMEDICAL SA DE CV,Salud,2015-2024,2015,2024,no,559,559,0,0.0,8349492026.57,8349492026.57,0.0
20,ETHOMEDICAL_MEDICINE_OVERPRICING,IMSS Overpriced Medicines — Ethomedical Network,overpricing,high,291533,ABASTECEDORA DE MEDICINAS Y MATERIALES SA DE CV,Salud,2015-2024,2015,2024,no,7,7,0,0.0,214476618.0,214476618.0,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,220903,"CONSORCIO HANDEL&BAUEN, COMERCIO Y EDIFICACION SA DE CV",Trabajo,2014-2025,2014,2025,no,19,19,0,0.0,490418.0,490418.0,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,248612,COMERCIO Y CONSTRUCCION DE TABASCO SA DE CV,Infraestructura,2014-2025,2014,2025,no,17,17,0,0.0,22882857.78,22882857.78,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,221634,EDIFICACIONES HALA KEN SA DE CV,Infraestructura,2014-2025,2014,2025,no,9,9,0,0.0,15058723.25,15058723.25,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,279168,CONSTRUAGREGADOS HOPELCHEN SA DE CV,Infraestructura,2014-2025,2014,2025,no,8,8,0,0.0,13343709.96,13343709.96,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,236078,FERROCLIN U&Q SA DE CV,Medio Ambiente,2014-2025,2014,2025,no,7,7,0,0.0,302936979.52,302936979.52,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,248360,DAGICO SA DE CV,Infraestructura,2014-2025,2014,2025,no,5,5,0,0.0,475219.38,475219.38,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,290509,CONSTRUCTORA BARLE SA DE CV,Salud,2014-2025,2014,2025,no,5,5,0,0.0,11064461.23,11064461.23,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,244785,SERVICIOS Y SUMINISTROS KAABA SA DE CV,Gobernacion,2014-2025,2014,2025,no,3,3,0,0.0,820985.8,820985.8,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,221026,LIDXI MATERIALES SA DE CV,Otros,2014-2025,2014,2025,no,4,4,0,0.0,874518.12,874518.12,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,247986,MARROME SA DE CV,Gobernacion,2014-2025,2014,2025,no,3,3,0,0.0,599154.06,599154.06,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,258893,SERVICIOS DE LIMPIEZA ECOCLORX SA DE CV,Gobernacion,2014-2025,2014,2025,no,2,2,0,0.0,1999543.45,1999543.45,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,234341,SERVICIOS ESPECIALES PARA LA CONSTRUCCION COFRADIA SA DE CV,Educacion,2014-2025,2014,2025,no,2,2,0,0.0,161553.6,161553.6,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,301794,SERVICIOS COMERCIALES SHAJAE SA DE CV,Tecnologia,2014-2025,2014,2025,no,2,2,0,0.0,251142.39,251142.39,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,232466,MATERIALES PARA LA CONSTRUCCION EDIMEX SA DE CV,Trabajo,2014-2025,2014,2025,no,2,2,0,0.0,413374.9,413374.9,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,232553,GRUPO CONSTRUCTOR RAIZA SA DE CV,Infraestructura,2014-2025,2014,2025,no,2,2,0,0.0,25511182.51,25511182.51,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,258756,CUBSO CONSTRUCCIONES SA DE CV,Gobernacion,2014-2025,2014,2025,no,1,1,0,0.0,112069.04,112069.04,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,219738,YO MERENGUES SA DE CV,Gobernacion,2014-2025,2014,2025,no,1,1,0,0.0,4310344.83,4310344.83,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,257085,SOCPROCAMPO SPR DE RL DE CV,Educacion,2014-2025,2014,2025,no,1,1,0,0.0,199137.94,199137.94,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,254568,PRODUCTOS MOBEQT SA DE CV,Gobernacion,2014-2025,2014,2025,no,1,1,0,0.0,229868.73,229868.73,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,223732,PAVIZAC SA DE CV,Infraestructura,2014-2025,2014,2025,no,1,1,0,0.0,19890000.0,19890000.0,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,219196,MAQARRENDA SERVICIOS PETREOS SA DE CV,Otros,2014-2025,2014,2025,no,1,1,0,0.0,48326.1,48326.1,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,218631,LIN BLUP SA DE CV,Infraestructura,2014-2025,2014,2025,no,1,1,0,0.0,1079741.38,1079741.38,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,296748,GIOVANNI ISLAS MUÑOZ,Defensa,2014-2025,2014,2025,no,1,1,0,0.0,85500.0,85500.0,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,219068,HABITAT TERRA SA DE CV,Gobernacion,2014-2025,2014,2025,no,1,1,0,0.0,0.0,0.0,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,229335,FORTAR SA DE CV,Infraestructura,2014-2025,2014,2025,no,1,1,0,0.0,2194158.73,2194158.73,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,223402,FERMAL DISEÑO Y PUBLICIDAD SA DE CV,Gobernacion,2014-2025,2014,2025,no,1,1,0,0.0,281034.0,281034.0,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,220927,FORUM CAPELLI SA DE CV,Educacion,2014-2025,2014,2025,no,1,1,0,0.0,129310.34,129310.34,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,249189,ESTRUCTURAS ARQUITECTONICAS THOLOI SA DE CV,Gobernacion,2014-2025,2014,2025,no,1,1,0,0.0,2291308.48,2291308.48,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,222229,LA DORADA VISION INGENIERIA SA DE CV,Otros,2014-2025,2014,2025,no,1,1,0,0.0,2155172.41,2155172.41,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,239859,DUPPLEXSA PENINSULAR SA DE CV,Salud,2014-2025,2014,2025,no,1,1,0,0.0,97353.3,97353.3,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,231488,COMERCIALIZADORA RIUA S DE RL DE CV,Defensa,2014-2025,2014,2025,no,1,1,0,0.0,113899.0,113899.0,0.0
22,SAT_EFOS_DEFINITIVO_GHOST_NETWORK,SAT EFOS Art. 69-B Definitivo Ghost Company Network,ghost_company,high,230397,CONSTRUCTORA PRESITE SA DE CV,Infraestructura,2014-2025,2014,2025,no,1,1,0,0.0,430603.45,430603.45,0.0
